business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"portos-bakery-and-cafe-northridge","""04/05/2022""",5,"Visited at this newly opened location in Northridge for the first time. 
Even though the line was long., it was worth the wait time. 
Food was awesome as always! And Reasonably priced 
Very Spacious & plenty of seating options available both inside and outdoor. 

Ambiance is excellent! 
Super friendly & helpful staff. 

We had ordered a bunch of food.... Guava strudel, spicy potato rolls, chocolate croissants, feta cheese sandwiches & hot mocha latte. 
Every item was fresh and delicious as usual. 

The bakery items were served at the counter. Sandwiches & coffee were served separately on the table. 

Ample parking lots are available.

A must visit place if you are in Valley.","{""Friends"":97,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ywTaGtDACYzGJXMtPQiZVw/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":659,""Reviews_made"":121,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=H87h2l0VSQ59DmgYJ76rdg"",""Username"":""Deepa N.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/VRKDOC-UwPkRf8FVQ4j9BA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Mt4uZZJVwO40Uc3XrpDwgA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/XcYu-qFxFWe3bAL26E8Gnw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/GQ79LL5cDK8LxLqrGmp41Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Z4-QoBk6jCFDKgJZoHb_Kw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/vXyIL4Pb1q62fQOdozaOaw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ZIuzaZEAv_FqzJIHcHZqcw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ex5mBAcIdY_nLQ0MiKoDHA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/yijaO3y0XVedlmTpdU0EXA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/o68YVMKnsuG761wcy1cWFg/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",356,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""02/05/2022""",4,"We are so happy that Porto's Northridge Bakery finally opened up in our neighborhood. Went on a Sunday afternoon around 4pm. It was line free. Set up of the new location inside and outside was nice. Place is very spacious, open and bright. 
We got the mango mousse cake, red velvet cake and 10 chocolate covered strawberries. They were all delicious and you can tell baked fresh. The mango mousse cake is perfect because you can taste the mango. It even has slices of mango on the top. The red velvet cake is also good and not too sweet. Rose petals beautifully placed on top of the cake. The chocolate covered strawberries were all plump and covered in yummy milk chocolate. 
We will definitely be back as this is now or go to place for cakes and pastries pick ups for family and friends since we live close by it. We won't be needing to drive to Burbank or Glendale to buy Porto's. Yay!","{""Friends"":7,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ckKLFKhuaL7f1dU7mPORaw/60s.jpg"",""Location"":""San Fernando Valley, CA"",""Photos"":548,""Reviews_made"":169,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=QJ2xu2vFn40Q0roxZjiQDQ"",""Username"":""Shik P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/5P8S7VU-wPeNEiHWNq1HyA/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",358,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""24/08/2023""",5,"Clean, beautiful building. Very decent prices! So sad I'm moving from LA and it's my first visit. Hopefully one can come to Florida one day.","{""Friends"":143,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/SVhV1MnPYjPEUdrnFaB97w/60s.jpg"",""Location"":""Orlando, FL"",""Photos"":194,""Reviews_made"":105,""URL"":""https://www.yelp.com/user_details?userid=_DEmkG7MMZc2kSbvfhsz7A"",""Username"":""Shena G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/0-7bmtWj0NBmHLbuSas9kw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/9gcpTJYuUd3f6WB91Gi0Bw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/FLeryzz5iJvy5IMqM-ysFA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/0VEh_vNCjGlNH6g-E6Il-w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/EENtnwsVK0SVEVJtG9JQPg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",367,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""01/02/2023""",5,"Amazing food! I've been to the Burbank location many times. It was my first time at this location. I went on a Thursday around 6pm. It was busy. I waited a total of an hour to get my food and including the line wait. They also forgot 3 items, so I had to wait for them to make them at the cafe. The girl there was nice enough to give them to me no charge for the mixup. I'd definitely come back, but in the evening they run out of a lot of items so heads up. Thank you Porto's for wearing masks and gloves! I appreciate that so much! I hope you keep doing this!","{""Friends"":4,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/5aKvNtAW8lTTN8Scvy7NRw/60s.jpg"",""Location"":""Calabasas, CA"",""Photos"":234,""Reviews_made"":104,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=RXw-_7yGadxaPx1nSmqcPw"",""Username"":""Kat W.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/vthc7itdfCvTT-z9uH_ivQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",379,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""26/09/2023""",5,"Food, pastries and AMBIANCE was great like always! The line was a little long but it was worth it! Great service by our girl Daylynn. We will definitely be back again! Beautiful building and worth the wait and drive!","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/j7rfOASlzkmw2rwOcekGIQ/60s.jpg"",""Location"":""Yuma, AZ"",""Photos"":14,""Reviews_made"":14,""URL"":""https://www.yelp.com/user_details?userid=AFHyHt6io1qFGrMrlMs9hg"",""Username"":""Daisy R.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/3y7qcTLIZmuJonoCNX8low/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/7qSMnptDsD_QifC8U3LRSg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ae4_C7r0w_S84pNbv8u95w/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",387,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""03/05/2023""",5,"The food, service, and seating of this location is amazing! We ordered the Angus Steak plate and it's a really seasoned and flavored well balanced meal. I am also very thankful for our server Carlos! He goes above and beyond for the customers and made our visit so much better! I'm very appreciative of Carlos! Give this man a raise!","{""Friends"":283,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/9cSwGJz50Jn-Shpihyl1vQ/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":23,""Reviews_made"":48,""URL"":""https://www.yelp.com/user_details?userid=uU20UcFAlD_je6Gl6fcc0w"",""Username"":""Ernie E.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/xB2sPedEzARZE_-PiWLj-Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hello Ernie, \n\nThank you so much for taking the time to leave us a review. It's great to hear that you had a lovely experience during your visit and that Carlos was able to be a part of that, we will let him know! I hope we get the opportunity to keep serving you.\n\nHave a beautiful day!\nElise\nGuest Service"",""Date"":""05/05/2023"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Jv85nyQaSbKBEgFuKQHx2w/30s.jpg"",""Username"":""Porto's B.""}]",430,"","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""04/05/2023""",5,"I live in San Diego and whenever I am in the area of a Porto's I have to stop by and eat a delicious Cuban lunch and take home a box of pastries!   There always is a long line to get food, but don't let that detour you because the wait  goes by fast and most of all it is worth the wait!!!","{""Friends"":283,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/-NFJnwT1fTjiPFaH5jOf_g/60s.jpg"",""Location"":""Chula Vista, CA"",""Photos"":174,""Reviews_made"":168,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=lwy4-DQK5nkDakiesw6nXw"",""Username"":""Guy M.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",455,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""20/10/2022""",5,"YUM! Finally got to try the infamous Porto's bakery, and the pastries were great. Tried the chocolate croissant, which was perfectly baked. The pastry was so flaky, and the inside was filled with rich dark chocolate. It was also coated with more chocolate on the outside, which I'm not complaining about. Tried their guava pastry as well, which was just as flaky and the guava jam complemented the pastry well with a subtle sweet taste. Really like how the pastries are not overwhelming sweet and how they focus on good flavors rather than overwhelming sweetness!","{""Friends"":5,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Q3O4OOzSc654gIup1rE1rA/60s.jpg"",""Location"":""Santa Clarita, CA"",""Photos"":235,""Reviews_made"":100,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=aGsz5a34SpqfIeRgoxt6tg"",""Username"":""Kelly Q.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/jsKsnCmmg3C1ctXxzTnQKw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",465,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""17/09/2022""",5,"Who doesn't love Porto's? 
Absolutely delicious and fresh pastries, desserts, and breakfast foods for extremely affordable prices! 
Must gets: cheese rolls, potato balls, and guava and cheese strudel but you really can't go wrong with anything on their menu. So fresh and flavorful. 
Dulce de leche coffee is also so creamy and tasty. 
Plenty of parking at this location and staff is super friendly and speedy! But it can get packed the later in the day you go. 
PRO TIP: the ""cafe line"" serves the same thing as the ""bakery line"" and the wait is always much shorter so definitely use the cafe line.","{""Friends"":21,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ypRL-eCAFR8TYuTB5Vj_iA/60s.jpg"",""Location"":""San Diego, CA"",""Photos"":464,""Reviews_made"":137,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=gazSiewwD5n0Dnq9og16Fg"",""Username"":""Nicole K.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",472,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""21/08/2022""",5,"This new location definitely is bigger and more spacious than the one in Burbank, it also has more parking than the cramped one that you're use too. Also If you're hesitant to go cause of the long line outside the door, the line goes pretty quickly. Once's you're inside, you're not waiting no more than 5-10 mins to place your order, but I do recommend if you're not alone, to have someone save your seat since finding a seat can be tricky, unless you're okay sitting outside in the sun. It also has a good view on  the bakers, making there pastry's when you enter. It's really nice to see there process if you're curious. Other than the great smoothies, sandwiches as well as pastry's. Definitely a recommended place since they have it all.","{""Friends"":8,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/IqtpziViLIsSzf65350lrg/60s.jpg"",""Location"":""Simi Valley, CA"",""Photos"":489,""Reviews_made"":142,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Bnxnv6k6FQubNBteR_DE0Q"",""Username"":""Alexandro S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/GnqxvedKfEE8rIdym8A5Kg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/NXClcxOfjfBQVkgZfFEURw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/lYU6Kotmkn4ooVAU2FbEzg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/LlmkWjJQ-rqXV45wNNrloA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/uUO7-8KvD0-3ERYBT5Qbsw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/cZe7DU5VyUwam62ThQa4WA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/HfKHZyzKHM5ID6WCvVbu1g/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",473,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""21/09/2024""",5,"I love so many things here!  The options are delish, the service is usually as quick as possible even though there will always be a wait!  With the Cuban music in the background it's never too bad, and everything is clean.","{""Friends"":201,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/uYWw06bda5n9Z8vjb2F6Fg/60s.jpg"",""Location"":""San Fernando Valley, CA"",""Photos"":363,""Reviews_made"":242,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=lAApnWQFnFOMuZMsG-EEgQ"",""Username"":""Pam M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/p-zNpjb0B9RKUgrdtBrt_Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",9,"Elite from 24","1 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""11/09/2024""",5,"found out about this place through a coworker and absolutely enjoyed it, so much so that i had to double back for lunch. i would recommend getting here before 12 because the lines are always long. our server Miranda was great and gave us good recommendations. make sure to ask for a side of their Mojo sauce for your meal (sandwich, plate or salad), it definitely takes it to the next level.","{""Friends"":241,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/y92p_HiY8MduqW58w2C2Og/60s.jpg"",""Location"":""Hoover, AL"",""Photos"":351,""Reviews_made"":127,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=MX8qcFJXktS9UgzNM8gz9g"",""Username"":""Elizabeth G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/dlVT8l-TLozMnI2zZXFTpA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/QmD-AtOT-MKB5mUnG3GSgw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WFx88U6tke3O1NFeMcOw8w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/n-Ycy65a9OMWQBF9TIRH5w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/SbQ1MufaelpiMKiX4udSMQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",26,"Elite from 24","0 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""23/07/2024""",5,"Porto's is an extremely well oiled machine! 
It is amazing to see the line out the door, but it's not there for long. It moves pretty quick because of the wonderful workers that works so well together and provide excellent customer service. They are always nice and take care of each customer with kindness and professionalism. The food is great. I have never had a bad thing here. From the breakfast to the pastries to the savory items... Everything is just delicious. Their prices are great. The portions are great. I really have never had any problem or complaints with Porto's. 
Today we met with family to celebrate my husband's birthday for breakfast. In the group we got an egg and cheese croissant, ham and egg and cheese croissant, French toast, and a chorizo and egg breakfast sandwich. We all got a bunch of coffees, hot and cold.
Today I got an iced vanilla latte and asked for it to be a little less sweet. It was perfect! it was the first time I ever got an iced vanilla latte from Porto's and I would get it again. The croissant was delicious. The sandwich was big and shareable if you want. 
The store is huge and beautiful and like I said keeps moving...boom boom boom. I love it! Other businesses should take note.","{""Friends"":177,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/cFKyrvrNXp9_PpSbRiPI1Q/60s.jpg"",""Location"":""Northridge, CA"",""Photos"":5352,""Reviews_made"":358,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=DWIJ2UTCLqAQ1E24x8F6OA"",""Username"":""Cristina Z.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/IVaenyVyot7ILliCoOI2-g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/dyg0Ym7AH-X_NlCqnyCAJA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/T4UcE5usgtabyA0_Clw6Dw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/StrFoGu8nTpFczkQ-utPig/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Hqwgh3QiPC8iOpetfG3VpQ/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",33,"Elite from 24","1 check-in","Porto's Bakery and Cafe"
"portos-bakery-and-cafe-northridge","""20/08/2024""",5,"Porto's is awesome. Super busy place but the line moves very quickly. Service is great and helpful. Even replaced one of my desserts just because it got slightly smushed against the top of the box. All the pastries are priced very reasonably and you can definitely try as many items as you want without breaking the bank. Everything is delicious, but I especially like the studles (coconut).","{""Friends"":5,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/YYj6k26rHekJVO5lADugzg/60s.jpg"",""Location"":""San Francisco, CA"",""Photos"":109,""Reviews_made"":68,""URL"":""https://www.yelp.com/user_details?userid=J4kNEWYAfS69Jb0nkIGFbg"",""Username"":""William S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/n7envyj9FQt7RFg6aF8M4A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/mKKWwEkMnud02bAJihHykw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/SiuFCY0QSkjFnYk_7LYY4Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/uEPqQWUfM0ie0YBYTn3s6Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/lfF-bpdkSX0hlpmLbksS9Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",67,"","0 check-in","Porto's Bakery and Cafe"
